family,group,target_budget,opponent,level,direction,scenario_id,experiment_id,source_plan,canonical_request_sha256,shares_A_json,samples,A_wins,draws,B_wins,A_win_rate,mean_rounds,design_nominal_budget_A,design_nominal_budget_B,budget_A,budget_B,A_budget_ratio,A_bench_economic_loss_rate,B_bench_economic_loss_rate,A_initial_soldier,A_raw_dead_soldier,A_raw_wounded_soldier,A_initial_spearman,A_raw_dead_spearman,A_raw_wounded_spearman,A_initial_archer,A_raw_dead_archer,A_raw_wounded_archer,A_initial_knight,A_raw_dead_knight,A_raw_wounded_knight,A_raw_dead,A_raw_wounded,A_projected_dead,A_projected_wounded,A_projected_prisoners,A_design_unspent,B_initial_soldier,B_raw_dead_soldier,B_raw_wounded_soldier,B_initial_spearman,B_raw_dead_spearman,B_raw_wounded_spearman,B_initial_archer,B_raw_dead_archer,B_raw_wounded_archer,B_initial_knight,B_raw_dead_knight,B_raw_wounded_knight,B_raw_dead,B_raw_wounded,B_projected_dead,B_projected_wounded,B_projected_prisoners,B_design_unspent
X-simplex,simplex,120000,balanced,17,B-A,x-simplex-17-b120000-vs-balanced,f363275f8a3291bfd0a70ca7,vps/segments/X-simplex-b120000-vs-balanced,213df3145184ce72d229cb2da7bb9058c669065371a8bb628f8af20bd59631d0,"{""soldier"":0.25,""spearman"":0,""archer"":0.5,""knight"":0.25}",2000,0,0,2000,0,4,120000,120000,119690,119620,1.0005851864237,0.03190111955886,0.030778883129911,3000,1412.9605,1101.68,0,0,0,857,204.3835,466.5145,54,0.018,13.198,1617.362,1581.3925,80.88,65.9515,13.2095,310,3000,1265.1295,1494.9585,428,8.2935,172.227,428,91.5255,291.4385,54,0.005,11.6135,1364.9535,1970.2375,68.275,98.626,0,380
X-simplex,simplex,120000,balanced,18,B-A,x-simplex-18-b120000-vs-balanced,5fcb7b7b9b15b155ac84e691,vps/segments/X-simplex-b120000-vs-balanced,12fb3b0e176dfa9ddc4d36b376268c9ef7d3ee39cea7890b29f15172ea24b3c4,"{""soldier"":0.25,""spearman"":0,""archer"":0.75,""knight"":0}",2000,3,0,1997,0.0015,4,120000,120000,119950,119620,1.0027587359973,0.037534806169237,0.031266636014044,3000,1306.8455,1144.6655,0,0,0,1285,271.8625,704.784,0,0,0,1578.708,1849.4495,78.962,78.918,13.676,50,3000,1602.6465,1327.614,428,0,229.6885,428,12.43,402.3085,54,0,0.6525,1615.0765,1960.2635,80.774,97.9915,0.0205,380
X-simplex,simplex,120000,balanced,19,B-A,x-simplex-19-b120000-vs-balanced,190ec549d9e6a89af366896e,vps/segments/X-simplex-b120000-vs-balanced,9bb6d099b63126a6e8c3cc8c2c92c28d77376d845ac7907cb088a5d9c1ad5266,"{""soldier"":0.25,""spearman"":0.25,""archer"":0,""knight"":0.5}",2000,2000,0,0,1,4,120000,120000,119910,119620,1.0024243437552,0.023796263864565,0.026247115866912,3000,1512.3915,1051.341,428,13.3075,202.578,0,0,0,109,0.0285,30.022,1525.7275,1283.941,76.402,64.396,0,90,3000,1365.805,676.315,428,31.7235,163.3275,428,171.766,74.871,54,0.074,22.6055,1569.3685,937.119,78.573,38.943,8.026,380
X-simplex,simplex,120000,balanced,20,B-A,x-simplex-20-b120000-vs-balanced,1dddfbe7531af9b1b0da564a,vps/segments/X-simplex-b120000-vs-balanced,9c140b54bb26c2334f0e2cd6b3d1f099b1e57e2c723f98c5ccafd66c7ef3a354,"{""soldier"":0.25,""spearman"":0.25,""archer"":0.25,""knight"":0.25}",2000,262,0,1738,0.131,4,120000,120000,119620,119620,1,0.027797859889651,0.028997366661093,3000,1384.95,1108.949,428,9.989,187.4275,428,100.16,231.789,54,0.013,12.962,1495.112,1541.1275,74.873,65.558,11.5275,380,3000,1246.843,1241.9675,428,11.384,166.6865,428,104.7345,227.007,54,0.0155,16.024,1362.977,1651.685,68.1705,80.714,1.9275,380
X-simplex,simplex,120000,balanced,21,B-A,x-simplex-21-b120000-vs-balanced,d349dcb14fb4b53035624677,vps/segments/X-simplex-b120000-vs-balanced,8ee7f48ffecfa339a11a50181b9c45795a9dcc0c8a3a2e1a1085df4156c524a9,"{""soldier"":0.25,""spearman"":0.25,""archer"":0.5,""knight"":0}",2000,1200,0,800,0.6,4.26,120000,120000,119950,119620,1.0027587359973,0.035107378074198,0.031383129911386,3000,1393.827,1096.989,428,10.2745,188.3395,857,197.7125,468.1855,0,0,0,1601.814,1753.514,80.0625,82.8375,4.9285,50,3000,1496.172,1328.7545,428,0.0745,213.294,428,54.2425,340.371,54,0.0005,11.174,1550.4895,1893.5935,77.554,84.545,10.212,380
X-simplex,simplex,120000,balanced,22,B-A,x-simplex-22-b120000-vs-balanced,70761d2b5a3bb8c86d2cbc50,vps/segments/X-simplex-b120000-vs-balanced,28ef04af7a479f6b2b697c1af9fb42dc9f2ea6f5fe58190c247b745f52329642,"{""soldier"":0.25,""spearman"":0.5,""archer"":0,""knight"":0.25}",2000,560,0,1440,0.28,4.28,120000,120000,119690,119620,1.0005851864237,0.025448491937505,0.025893537869921,3000,1487.9585,1057.776,857,25.6365,398.839,0,0,0,54,0.0255,14.244,1513.6205,1470.859,75.78,64.152,9.501,310,3000,1202.237,948.5375,428,13.6115,158.009,428,111.3995,155.49,54,0.0345,18.012,1327.2825,1280.0485,66.4425,61.16,2.9245,380
X-simplex,simplex,120000,balanced,23,B-A,x-simplex-23-b120000-vs-balanced,581f23db63790c408e94b572,vps/segments/X-simplex-b120000-vs-balanced,e7be79f1d50da7612fdfab879a666678bed295de91083193764de52b46c165e8,"{""soldier"":0.25,""spearman"":0.5,""archer"":0.25,""knight"":0}",2000,0,0,2000,0,5,120000,120000,119950,119620,1.0027587359973,0.034494706127553,0.033976634342083,3000,1682.1005,964.988,857,32.7135,447.955,428,122.822,236.4215,0,0,0,1837.636,1649.3645,92.0135,70.8725,11.656,50,3000,1672.917,1064.4075,428,0.3505,239.016,428,89.2975,286.719,54,0,18.797,1762.565,1608.9395,88.1855,80.616,0,380
X-simplex,simplex,120000,balanced,24,B-A,x-simplex-24-b120000-vs-balanced,096bb0cdad0f16528ffade84,vps/segments/X-simplex-b120000-vs-balanced,fc49fa45bc6d937760158a130f4365fff7249d697aa81c5946f7bdd08eea3166,"{""soldier"":0.25,""spearman"":0.75,""archer"":0,""knight"":0}",2000,5,0,1995,0.0025,5,120000,120000,119950,119620,1.0027587359973,0.031006127553147,0.028704104664772,3000,1672.9205,975.565,1285,47.8125,669.0505,0,0,0,0,0,0,1720.733,1644.6155,86.272,70.6545,11.7345,50,3000,1287.0825,1113.5815,428,0.247,183.8695,428,61.932,248.8435,54,0.0005,17.534,1349.262,1563.8285,67.456,78.3015,0.0315,380
X-simplex,simplex,120000,balanced,25,B-A,x-simplex-25-b120000-vs-balanced,dc3606607356da71d7d07c16,vps/segments/X-simplex-b120000-vs-balanced,8904d13e2f3145fa168e93fe33501b31aa67a3df0b79986ecf455e116a324b08,"{""soldier"":0.5,""spearman"":0,""archer"":0,""knight"":0.5}",2000,2000,0,0,1,4.902,120000,120000,119950,119620,1.0027587359973,0.021704085035431,0.027773616452098,6000,1866.5915,2341.0365,0,0,0,0,0,0,109,0.0045,18.9755,1866.596,2360.012,93.5265,118.322,0,50,3000,1400.5785,939.2135,428,46.417,153.067,428,199.133,43.0745,54,0.0595,25.039,1646.188,1160.394,82.4115,46.8695,11.198,380
X-simplex,simplex,120000,balanced,26,B-A,x-simplex-26-b120000-vs-balanced,8d63ea7679840ac90fc27291,vps/segments/X-simplex-b120000-vs-balanced,074d6dc1a9a626ae936431c6cf77c4c4d6bf62a80593b93022edf168ac5369c6,"{""soldier"":0.5,""spearman"":0,""archer"":0.25,""knight"":0.25}",2000,1999,0,1,0.9995,5.0005,120000,120000,119660,119620,1.0003343922421,0.027941375564098,0.0292531767263,6000,1899.405,2370.7595,0,0,0,428,70.777,205.1535,54,0.002,8.9715,1970.184,2584.8845,98.6915,129.41,0.015,340,3000,1359.1155,1345.844,428,13.5245,180.0405,428,113.0915,233.6905,54,0.0135,14.299,1485.745,1773.874,74.451,72.6605,15.978,380
X-simplex,simplex,120000,balanced,27,B-A,x-simplex-27-b120000-vs-balanced,515581bbd7ee9cc5454c8bef,vps/segments/X-simplex-b120000-vs-balanced,cbf961958eebf32205ab3898f64807b6977e4967dcc835a84467e980fda9ad02,"{""soldier"":0.5,""spearman"":0,""archer"":0.5,""knight"":0}",2000,2000,0,0,1,5,120000,120000,119990,119620,1.0030931282394,0.033897491457621,0.030595218190938,6000,1880.6115,2382.213,0,0,0,857,133.8405,420.1395,0,0,0,2014.452,2802.3525,100.861,140.356,0,10,3000,1744.4695,1168.135,428,0,248.79,428,29.181,374.8965,54,0,2.0315,1773.6505,1793.853,88.807,75.777,13.8405,380
X-simplex,simplex,120000,balanced,28,B-A,x-simplex-28-b120000-vs-balanced,61bb2027c1f8bf94a06624b9,vps/segments/X-simplex-b120000-vs-balanced,2203d26e07b9d26fe06068ac40cd150212f2bdfad275091b2cbe1bf640784d3c,"{""soldier"":0.5,""spearman"":0.25,""archer"":0,""knight"":0.25}",2000,2000,0,0,1,5.255,120000,120000,119660,119620,1.0003343922421,0.024588584322246,0.026900267513794,6000,2008.743,2343.0135,428,5.812,137.678,0,0,0,54,0.0015,9.7615,2014.5565,2490.453,100.9285,124.8565,0,340,3000,1325.449,1092.494,428,18.7675,170.086,428,128.6305,134.8385,54,0.0605,19.321,1472.9075,1416.7395,73.727,57.851,12.986,380
X-simplex,simplex,120000,balanced,29,B-A,x-simplex-29-b120000-vs-balanced,b6d8ba41729e5318bf304df3,vps/segments/X-simplex-b120000-vs-balanced,03276ffd4f387b79a6388e8e7af41ee9bb7814c038c27334c15889a4d9edcfc3,"{""soldier"":0.5,""spearman"":0.25,""archer"":0.25,""knight"":0}",2000,1974,0,26,0.987,5.013,120000,120000,119920,119620,1.0025079418157,0.029533480653769,0.029046773114864,6000,1857.626,2380.9485,428,4.3795,127.885,428,66.813,207.738,0,0,0,1928.8185,2716.5715,96.667,135.6535,0.3315,80,3000,1401.059,1333.804,428,0.0675,199.9975,428,51.5345,303.9835,54,0,11.4695,1452.661,1849.2545,72.622,76.7575,15.6795,380
X-simplex,simplex,120000,balanced,30,B-A,x-simplex-30-b120000-vs-balanced,3d7dd5f658e29a9ab997bb3a,vps/segments/X-simplex-b120000-vs-balanced,cb82e9cdb1c14b8c8c2921c5e9454bc257b75af94e922a999edc80682e7502f0,"{""soldier"":0.5,""spearman"":0.5,""archer"":0,""knight"":0}",2000,1266,0,734,0.633,6,120000,120000,119990,119620,1.0030931282394,0.028454496208017,0.029478139107173,6000,2371.5305,2290.569,857,15.1285,323.436,0,0,0,0,0,0,2386.659,2614.005,119.474,120.8965,9.983,10,3000,1467.4375,1125.9175,428,0.32,209.425,428,72.347,235.0895,54,0.0005,17.658,1540.105,1588.09,76.97,70.9965,8.3875,380
X-simplex,simplex,120000,balanced,31,B-A,x-simplex-31-b120000-vs-balanced,48c9c10a2ea0567446b4a160,vps/segments/X-simplex-b120000-vs-balanced,e11ed1e01b4ba9d165e3efecd036984c7edf3d3adb0eb32f7bfb32277d8ab583,"{""soldier"":0.75,""spearman"":0,""archer"":0,""knight"":0.25}",2000,4,0,1996,0.002,7.9995,120000,120000,119700,119620,1.0006687844842,0.027316666666667,0.031641071727136,9000,3332.8175,3437.098,0,0,0,0,0,0,54,0.0075,10.855,3332.825,3447.953,166.849,131.5385,41.1355,300,3000,1329.9185,1455.0195,428,32.76,156.9195,428,164.362,157.733,54,0.06,20.8395,1527.1005,1790.5115,76.4745,89.559,0.0325,380
X-simplex,simplex,120000,balanced,32,B-A,x-simplex-32-b120000-vs-balanced,9a9b6bf7c20b0ebbc93b6fd8,vps/segments/X-simplex-b120000-vs-balanced,b0754be12480e8f5aaacad76d87a28090be5ea672d72cc6a247743f097578823,"{""soldier"":0.75,""spearman"":0,""archer"":0.25,""knight"":0}",2000,2000,0,0,1,6.0085,120000,120000,119960,119620,1.0028423340578,0.031851950650217,0.027730312656746,9000,2355.2,3521.034,0,0,0,428,56.957,194.2815,0,0,0,2412.157,3715.3155,120.7785,186.0565,0,40,3000,1450.12,1397.8855,428,0,207.0155,428,15.823,350.9885,54,0,1.654,1465.943,1957.5435,73.278,81.267,16.583,380
X-simplex,simplex,120000,balanced,33,B-A,x-simplex-33-b120000-vs-balanced,903630d8c98afbcc02807299,vps/segments/X-simplex-b120000-vs-balanced,5ce3a9afddc85f07944ffcda939359da8932bfc2ef3e94bb807a5816fe641ca5,"{""soldier"":0.75,""spearman"":0.25,""archer"":0,""knight"":0}",2000,0,0,2000,0,8,120000,120000,119960,119620,1.0028423340578,0.030352409136379,0.031591456278214,9000,3506.0425,3412.979,428,7.6785,159.222,0,0,0,0,0,0,3513.721,3572.201,176.0355,137.879,40.976,40,3000,1433.1555,1368.4965,428,0.316,204.195,428,60.43,272.3585,54,0,17.718,1493.9015,1862.768,74.687,93.21,0,380
X-simplex,simplex,120000,balanced,34,B-A,x-simplex-34-b120000-vs-balanced,fca73989baf003ae45977392,vps/segments/X-simplex-b120000-vs-balanced,8468d2659e502ab775a208a6a0f94293029d00689ddba7e85b47d7a1399b462c,"{""soldier"":1,""spearman"":0,""archer"":0,""knight"":0}",2000,0,0,2000,0,9.994,120000,120000,120000,119620,1.0031767262999,0.03439475,0.025855458953352,12000,4759.209,4582.271,0,0,0,0,0,0,0,0,0,4759.209,4582.271,238.2495,174.4875,54.9875,0,3000,852.0205,2027.335,428,0,121.8845,428,2.629,343.1765,54,0,0.3135,854.6495,2492.7095,42.745,124.686,0,380
X-simplex,simplex,120000,knight,0,A-B,x-simplex-00-b120000-vs-knight,d52cfb1577512d5c7a0e1900,vps/segments/X-simplex-b120000-vs-knight,9858c7ffa1a6a847079e50482789f9a042cfeb281ada503d2c73d74b65c9d985,"{""soldier"":0,""spearman"":0,""archer"":0,""knight"":1}",2000,963,0,1037,0.4815,1,120000,120000,119900,119900,1,0.050071100917431,0.049965596330275,0,0,0,0,0,0,0,0,0,218,109.398,108.602,109.398,108.602,5.4655,5.45,0,100,0,0,0,0,0,0,0,0,0,218,108.7785,109.2215,108.7785,109.2215,5.4425,5.45,0,100
X-simplex,simplex,120000,knight,1,A-B,x-simplex-01-b120000-vs-knight,4394e3b9c69be192ed0affdc,vps/segments/X-simplex-b120000-vs-knight,abc8126d22071686bbbe65994a3e1f942091966c5385a0eb760c3ebdf95149f2,"{""soldier"":0,""spearman"":0,""archer"":0.25,""knight"":0.75}",2000,2000,0,0,1,1,120000,120000,119610,119900,0.9975813177648,0.049766491096062,0.049940366972477,0,0,0,0,0,0,428,428,0,163,0.1645,162.8355,428.1645,162.8355,21.284,8.107,0,390,0,0,0,0,0,0,0,0,0,218,134.5125,83.4875,134.5125,83.4875,6.744,4.143,0,100
X-simplex,simplex,120000,knight,2,A-B,x-simplex-02-b120000-vs-knight,f64b45e982143aad8dcc1ad3,vps/segments/X-simplex-b120000-vs-knight,f15ac9c79cd8aab294c467a2ea4cfec6e4138c04664e434b2761ae084b36fa4b,"{""soldier"":0,""spearman"":0,""archer"":0.5,""knight"":0.5}",2000,0,0,2000,0,1,120000,120000,119940,119900,1.0003336113428,0.039476780056695,0.050025229357798,0,0,0,0,0,0,857,676.875,0,109,0,86.0335,676.875,86.0335,33.8785,4.297,0,60,0,0,0,0,0,0,0,0,0,218,2.7235,215.2765,2.7235,215.2765,0.142,10.7635,0,100
X-simplex,simplex,120000,knight,3,A-B,x-simplex-03-b120000-vs-knight,894ea7950487ba5d8c092961,vps/segments/X-simplex-b120000-vs-knight,9da06fda0ac16f09ccac1c5316500dce4ff55461a467083ca3462cf320850f1e,"{""soldier"":0,""spearman"":0,""archer"":0.75,""knight"":0.25}",2000,0,0,2000,0,1,120000,120000,119650,119900,0.99791492910759,0.028334057668199,0.050016055045872,0,0,0,0,0,0,1285,732.3595,0,54,0,30.5855,732.3595,30.5855,36.606,1.505,0,350,0,0,0,0,0,0,0,0,0,218,0.3495,217.6505,0.3495,217.6505,0.018,10.8855,0,100
X-simplex,simplex,120000,knight,4,A-B,x-simplex-04-b120000-vs-knight,34d2a086294abb6facea1006,vps/segments/X-simplex-b120000-vs-knight,4597ad24b5a2e47b6a7dce9496a9b6f4b1f246dce33a40845b0982a200fb8806,"{""soldier"":0,""spearman"":0,""archer"":1,""knight"":0}",2000,0,0,2000,0,1,120000,120000,119980,119900,1.0006672226856,0.022257001166861,0.050036697247706,0,0,0,0,0,0,1714,762.9905,0,0,0,0,762.9905,0,38.1485,0,0,20,0,0,0,0,0,0,0,0,0,218,0,218,0,218,0,10.908,0,100
X-simplex,simplex,120000,knight,5,A-B,x-simplex-05-b120000-vs-knight,eb046d781197d5a77d722b21,vps/segments/X-simplex-b120000-vs-knight,b9d5dc3cbd8c1ff9267e005bf8c64c4a9cd8155a6cb1e23aa9c06914bb2e62f6,"{""soldier"":0,""spearman"":0.25,""archer"":0,""knight"":0.75}",2000,1334,0,666,0.667,2,120000,120000,119610,119900,0.9975813177648,0.050161859376306,0.049598623853211,0,0,0,428,428,0,0,0,0,163,148.162,14.838,576.162,14.838,28.944,0.742,0,390,0,0,0,0,0,0,0,0,0,218,218,0,218,0,10.8125,0,0,100
X-simplex,simplex,120000,knight,6,A-B,x-simplex-06-b120000-vs-knight,59e4d127c4a0150c600bfe82,vps/segments/X-simplex-b120000-vs-knight,a68d2c7b8591a293caf15a5dc1db7b063b7cf5f3a8abe33dd51722064dcdc38f,"{""soldier"":0,""spearman"":0.25,""archer"":0.25,""knight"":0.5}",2000,922,0,1078,0.461,1.461,120000,120000,119870,119900,0.99974979149291,0.044103153416201,0.04972247706422,0,0,0,428,169.8335,206.6685,428,385.996,0,109,0.984,94.826,556.8135,301.4945,27.6935,15.022,0,130,0,0,0,0,0,0,0,0,0,218,101.2295,116.7705,101.2295,116.7705,5.04,5.7995,0,100
X-simplex,simplex,120000,knight,7,A-B,x-simplex-07-b120000-vs-knight,79b80ff72e52cb49902f1743,vps/segments/X-simplex-b120000-vs-knight,e8232c75f02bd448e28499469c792e621f6203932765fb000192bcd40ef31d63,"{""soldier"":0,""spearman"":0.25,""archer"":0.5,""knight"":0.25}",2000,219,0,1781,0.1095,1.1095,120000,120000,119650,119900,0.99791492910759,0.030295027162557,0.049915137614679,0,0,0,428,24.042,235.586,857,526.486,0,54,0,32.723,550.528,268.309,27.482,13.302,0,350,0,0,0,0,0,0,0,0,0,218,24.595,193.405,24.595,193.405,1.2215,9.66,0,100
X-simplex,simplex,120000,knight,8,A-B,x-simplex-08-b120000-vs-knight,5fe30e07b57d306fb4b59dd4,vps/segments/X-simplex-b120000-vs-knight,29bd6086f59e5b6ac72f90c33c15af7f2e916cc92773385d163b69f44bfb550a,"{""soldier"":0,""spearman"":0.25,""archer"":0.75,""knight"":0}",2000,1854,0,146,0.927,1.9435,120000,120000,119910,119900,1.0000834028357,0.039886456509048,0.049614678899083,0,0,0,428,119.83,219.5275,1285,1023.47,0,0,0,0,1143.3,219.5275,57.3635,10.962,0,90,0,0,0,0,0,0,0,0,0,218,199.6605,18.3395,199.6605,18.3395,9.908,0.908,0,100
X-simplex,simplex,120000,knight,9,A-B,x-simplex-09-b120000-vs-knight,5fa747379409c19ff00118a7,vps/segments/X-simplex-b120000-vs-knight,a4058ae43ac5ff3a0c4f6f3c852996534d91fa6e10774a7da6daf0506536c615,"{""soldier"":0,""spearman"":0.5,""archer"":0,""knight"":0.5}",2000,2000,0,0,1,2,120000,120000,119940,119900,1.0003336113428,0.047793896948474,0.049598623853211,0,0,0,857,534.043,285.083,0,0,0,109,0,103.8765,534.043,388.9595,26.896,19.352,0,60,0,0,0,0,0,0,0,0,0,218,218,0,218,0,10.8125,0,0,100
X-simplex,simplex,120000,knight,10,A-B,x-simplex-10-b120000-vs-knight,986a2fefe7d75d44896a809b,vps/segments/X-simplex-b120000-vs-knight,2b9ca3c4192af8eba1737de600455b6eddd81b27ad04b2438cb458a940fce3e3,"{""soldier"":0,""spearman"":0.5,""archer"":0.25,""knight"":0.25}",2000,2000,0,0,1,2,120000,120000,119650,119900,0.99791492910759,0.043098579189302,0.049869266055046,0,0,0,857,338.7105,405.858,428,372.161,0,54,0,46.713,710.8715,452.571,35.5075,22.478,0,350,0,0,0,0,0,0,0,0,0,218,166.9945,51.0055,166.9945,51.0055,8.337,2.5345,0,100
X-simplex,simplex,120000,knight,11,A-B,x-simplex-11-b120000-vs-knight,94b2b4bc0c142e6c510032ef,vps/segments/X-simplex-b120000-vs-knight,177ac3b2477dbdb3cf9221206e6d602ba3293589fd27e606c4f90dde6fbad31c,"{""soldier"":0,""spearman"":0.5,""archer"":0.5,""knight"":0}",2000,0,0,2000,0,2,120000,120000,119980,119900,1.0006672226856,0.03818698949825,0.050155963302752,0,0,0,857,217.623,435.719,857,654.419,0,0,0,0,872.042,435.719,43.7065,21.746,0,20,0,0,0,0,0,0,0,0,0,218,23.798,194.202,23.798,194.202,1.182,9.752,0,100
X-simplex,simplex,120000,knight,12,A-B,x-simplex-12-b120000-vs-knight,822132685802643592786a49,vps/segments/X-simplex-b120000-vs-knight,50dd2179a23a30f90c966a0e2ff920c9e5e5d144db17f5e3022d05f80ea27230,"{""soldier"":0,""spearman"":0.75,""archer"":0,""knight"":0.25}",2000,2000,0,0,1,2.002,120000,120000,119650,119900,0.99791492910759,0.040577601337234,0.049830275229358,0,0,0,1285,417.616,629.938,0,0,0,54,0,43.9295,417.616,673.8675,21.005,33.604,0,350,0,0,0,0,0,0,0,0,0,218,130.054,87.946,130.054,87.946,6.5015,4.3615,0,100
X-simplex,simplex,120000,knight,13,A-B,x-simplex-13-b120000-vs-knight,91728c5da8dcfa83976a8c8a,vps/segments/X-simplex-b120000-vs-knight,d1365eea1730133307e9a285841aa2d97453e0b00b0d9aa2e7e99ef47b186f12,"{""soldier"":0,""spearman"":0.75,""archer"":0.25,""knight"":0}",2000,1156,0,844,0.578,2.578,120000,120000,119910,119900,1.0000834028357,0.041555166374781,0.04952752293578,0,0,0,1285,542.191,524.486,428,357.195,0,0,0,0,899.386,524.486,45.0205,26.1635,0,90,0,0,0,0,0,0,0,0,0,218,124.3835,93.6165,124.3835,93.6165,6.112,4.685,0,100
X-simplex,simplex,120000,knight,14,A-B,x-simplex-14-b120000-vs-knight,7d1aa00566a92de7f8136641,vps/segments/X-simplex-b120000-vs-knight,ac0328d7e848fe34c754caa6b9c4b0ed2030d2e4d6fcccd1ed330988caf253df,"{""soldier"":0,""spearman"":1,""archer"":0,""knight"":0}",2000,620,0,1380,0.31,3,120000,120000,119980,119900,1.0006672226856,0.043211493582264,0.049733944954128,0,0,0,1714,809.241,669.8635,0,0,0,0,0,0,809.241,669.8635,40.6155,33.449,0,20,0,0,0,0,0,0,0,0,0,218,89.1425,128.8575,89.1425,128.8575,4.428,6.414,0,100
X-simplex,simplex,120000,knight,15,A-B,x-simplex-15-b120000-vs-knight,752a2fe6b5b3171a6c8fe84a,vps/segments/X-simplex-b120000-vs-knight,05791f55fcaf274115e40f8219a611ede48f01be52f16dd17ead33362dc66cbb,"{""soldier"":0.25,""spearman"":0,""archer"":0,""knight"":0.75}",2000,2000,0,0,1,2,120000,120000,119650,119900,0.99791492910759,0.023894567488508,0.049598623853211,3000,1435.747,0,0,0,0,0,0,0,163,0,77.992,1435.747,77.992,71.811,3.8925,0,350,0,0,0,0,0,0,0,0,0,218,218,0,218,0,10.8125,0,0,100
X-simplex,simplex,120000,knight,16,A-B,x-simplex-16-b120000-vs-knight,a0ce3ec504122a778d2fe98c,vps/segments/X-simplex-b120000-vs-knight,6b832c0faa18c9dd09b5854bd5d076822b0617f2a27aba8c01b36ce7f8bc38c8,"{""soldier"":0.25,""spearman"":0,""archer"":0.25,""knight"":0.5}",2000,2000,0,0,1,2,120000,120000,119910,119900,1.0000834028357,0.021060086731715,0.049598623853211,3000,1285.9735,0,0,0,0,428,183.195,0,109,0,46.624,1469.1685,46.624,73.4335,2.269,0,90,0,0,0,0,0,0,0,0,0,218,218,0,218,0,10.8125,0,0,100
X-simplex,simplex,120000,knight,17,A-B,x-simplex-17-b120000-vs-knight,edac9bea14b9dc8550254993,vps/segments/X-simplex-b120000-vs-knight,db7c065c497e5c26d279c4f4a34e87d9f422e7bb99053a748cc6ecd413067e4b,"{""soldier"":0.25,""spearman"":0,""archer"":0.5,""knight"":0.25}",2000,2000,0,0,1,2,120000,120000,119690,119900,0.99824854045038,0.019204946110786,0.049598623853211,3000,1167.3525,0,0,0,0,857,332.9525,0,54,0,20.9065,1500.305,20.9065,74.9705,1.0175,0,310,0,0,0,0,0,0,0,0,0,218,218,0,218,0,10.8125,0,0,100
X-simplex,simplex,120000,knight,18,A-B,x-simplex-18-b120000-vs-knight,d3eef7f6e5af748068d3e3dd,vps/segments/X-simplex-b120000-vs-knight,ce500487186c8ecd46ff36f99a919428dabf0a9aededbf9711ea45a735d56064,"{""soldier"":0.25,""spearman"":0,""archer"":0.75,""knight"":0}",2000,2000,0,0,1,2,120000,120000,119950,119900,1.0004170141785,0.017725177157149,0.049598623853211,3000,1069.005,0,0,0,0,1285,456.9725,0,0,0,0,1525.9775,0,76.2635,0,0,50,0,0,0,0,0,0,0,0,0,218,218,0,218,0,10.8125,0,0,100
X-simplex,simplex,120000,knight,19,A-B,x-simplex-19-b120000-vs-knight,9e68676bf3d28422217f9b0c,vps/segments/X-simplex-b120000-vs-knight,50456e26e54a3b2df309840889dd7b29dd9b2a13c12335c73990323b8290ad0f,"{""soldier"":0.25,""spearman"":0.25,""archer"":0,""knight"":0.5}",2000,2000,0,0,1,2,120000,120000,119910,119900,1.0000834028357,0.020935201401051,0.049605504587156,3000,1265.355,0,428,24.0965,155.909,0,0,0,109,0,46.0125,1289.4515,201.9215,64.5435,10.0755,0,90,0,0,0,0,0,0,0,0,0,218,217.9875,0.0125,217.9875,0.0125,10.813,0.001,0,100
X-simplex,simplex,120000,knight,20,A-B,x-simplex-20-b120000-vs-knight,71013dc56e28da0a487ae3b9,vps/segments/X-simplex-b120000-vs-knight,2ad0cd8b1ff51a91a8bbb9e7f784f9554935d1a42d640f42f0e926f1417c4ad2,"{""soldier"":0.25,""spearman"":0.25,""archer"":0.25,""knight"":0.25}",2000,2000,0,0,1,2,120000,120000,119620,119900,0.9976647206005,0.019101613442568,0.049816513761468,3000,1154.0775,0,428,19.2545,144.3655,428,165.01,0,54,0,20.8225,1338.342,165.188,66.973,8.2535,0,380,0,0,0,0,0,0,0,0,0,218,165.9895,52.0105,165.9895,52.0105,8.29,2.57,0,100
X-simplex,simplex,120000,knight,21,A-B,x-simplex-21-b120000-vs-knight,1428e9ef923392430a553c70,vps/segments/X-simplex-b120000-vs-knight,f2922862083f40840de2121f84434e8ccf6bb904d03a0ca8867efeaf791cdb8e,"{""soldier"":0.25,""spearman"":0.25,""archer"":0.5,""knight"":0}",2000,2000,0,0,1,2.9305,120000,120000,119950,119900,1.0004170141785,0.023751354731138,0.049676605504587,3000,1429.2995,0,428,41.2315,161.857,857,408.1935,0,0,0,0,1878.7245,161.857,93.912,8.1265,0,50,0,0,0,0,0,0,0,0,0,218,208.7525,9.2475,208.7525,9.2475,10.3525,0.477,0,100
